id,word_en,word_ml,count
48967,mulmnff,देवदत्त,69
48968,mcnthnlnt,धरणावर,69
48969,mcjhmg,धुंदी,69
48970,mgtfq,डिर्त्य,69
48971,mgxnh,दिवाण,69
48972,mhqnhuzcxntg,ज्ञानेश्वरी,69
48973,nnvsmut,आगोदर,69
48974,nnccu,आहहे,69
48975,nncspc,आहोच,69
48976,nndcga,आखिल,69
48977,nntkmnt,अर्जदार,69
48978,nnzgpc,अशीच,69
48979,nnffnrntqnhf,आत्तापर्यंत,69
48980,nnxnnk,आवाज,69
48981,noghnhmnh,अबिनंदन,69
48982,noau,दाबले,69
48983,ngdfnhn,ऐकताना,69
48984,nko,अजब,69
48985,nkyut,अजमेर,69
48986,nkjhg,अजुनी,69
48987,ndcn,अख्या,69
48988,nanjm,अलाऊड,69
48989,naqf,आल्यात,69
48990,nynp,आमच,69
48991,nynlzqn,अमावस्या,69
48992,nyoumdntnhg,आंबेडकरांनी,69
48993,nygfkg,अमितजी,69
48994,nhnhqnn,अनन्या,69
48995,nhjzctg,अनुश्री,69
48996,nsadca,ओळखलं,69
48997,nznln,असावं,69
48998,nzcpcntq,आश्चर्य,69
48999,nzcgwg,अशीही,69
49000,nzsau,आसोले,69
49001,onznauq,बसलेय,69
49002,onqdnhhn,बायकांना,69
49003,omcna,बद्धल,69
49004,ouvcn,बघा,69
49005,ouasx,बेलॉव,69
49006,ocngzno,भाईसाब,69
49007,ocngqqnzncuo,भैय्यासाहेब,69
49008,ocntzcga,भरशील,69
49009,ocnzn,भास,69
49010,ocnlnhnpcn,भावनांचा,69
49011,ocnlpcg,भावाची,69
49012,ocufnnqpc,भेटायचं,69
49013,ocghvnt,भिंगार,69
49014,octy,भ्रम,69
49015,pcnypcs,चमचो,69
49016,pcnyuag,चमेली,69
49017,pcnhvj,चंगू,69
49018,pcnjrnfg,चौपाटी,69
49019,pcnqu,छाये,69
49020,pcgdcanf,चिखलात,69
49021,pcsmfg,चोडती,69
49022,pcsuz,चॉइस,69
49023,pcsdg,चोकी,69
49024,pcsj,चौ,69
49025,pcjhnocnffg,चुनाभट्टी,69
49026,pajzfut,क्लस्टर,69
49027,pshfnpfz,कॉन्टॅक्टस,69
49028,mnoqnan,डब्याला,69
49029,mnmnh,दादानं,69
49030,mnhvnt,डांगर,69
49031,nfnfnt,आतातर,69
49032,nfcz,अथस,69
49033,nldnzc,अवकाश,69
49034,nltna,आवरलं,69
49035,nlzc,अवश्य,69
49036,nquzcn,आयेशा,69
49037,nqjz,आयुष,69
49038,nqjzcnfjh,आयुष्यातून,69
49039,onnkut,बाहेर,69
49040,onvncf,बघत,69
49041,onhmclnhs,बांधवानो,69
49042,onhmhnt,बांधणार,69
49043,onhvaqnf,बंगल्यात,69
49044,onhlauag,बनवलेली,69
49045,onhlhqn,बनवण्या,69
49046,nfglnt,अटीवर,68
49047,njmjyont,औदुंबर,68
49048,nlnmcu,एवढे,68
49049,nltnqpc,आवरायचं,68
49050,nqjtlumgp,आयुर्वेदिक,68
49051,onnofgf,बाबतीत,68
49052,onojhu,बाबूने,68
49053,onmonmfuz,बडबडतेस,68
49054,onvcnfga,बघतील,68
49055,oncghgznfcg,बहिणीसाठी,68
49056,onktnhvg,बजरंगी,68
49057,onaaz,बॉल्स,68
49058,onhnlauan,बनवलेला,68
49059,onhvaqnpcn,बंगल्याचा,68
49060,onhfu,बांते,68
49061,onhlnl,बनवावं,68
49062,onhlga,बनवील,68
49063,onhlauf,बनवलेत,68
49064,ontnontg,बरोबरी,68
49065,nnud,आइक,68
49066,nnvnqu,आगये,68
49067,nnvcnl,आघाव,68
49068,nnvtncnpcg,आग्रहाची,68
49069,nnkfnd,आजतक,68
49070,nnddg,आक्की,68
49071,nnaqxt,आल्यावर,68
49072,nnypcnf,आमच्यात,68
49073,nnyu,आमी,68
49074,nnycgcg,आम्हीही,68
49075,nnrg,आपि,68
49076,nntnyf,आरामात,68
49077,nnznfnhn,असताना,68
49078,nnznlntg,आसावरी,68
49079,nnfcnlfnq,आठवतंय,68
49080,nnfa,आतलं,68
49081,nnquzcn,आयेशा,68
49082,nnqgd,आयिक,68
49083,nocgqnhnf,अभियानात,68
49084,nocqnznpcn,अभ्यासाचा,68
49085,nudjh,ऐकून,68
49086,nufs,ऐतो,68
49087,nvnynhnpcg,आगमनाची,68
49088,ocjhvu,भुंगे,68
49089,ocjzcqn,भुश्या,68
49090,ogzfnt,बिस्तर,68
49091,osnanf,बोलत,68
49092,osauz,बॉल्स,68
49093,osqz,बॉयस,68
49094,ojmmg,बुद्दी,68
49095,pnyrnhq,कंपनी,68
49096,pcnnr,छाप,68
49097,pcnanfnf,चालतात,68
49098,mnqpcg,दायची,68
49099,mulnmhqn,देवाज्ञा,68
49100,mcntna,धरलं,68
49101,mcntynznfcg,धर्मासाठी,68
49102,mcydqn,धमक्या,68
49103,mchqn,धन्या,68
49104,mgaqonmma,दिल्याबद्दल,68
49105,mgzfo,डिस्टंब,68
49106,mgzfsg,दिसतोय,68
49107,mgzftgojfst,डिस्ट्रिब्युटर,68
49108,mgxnzf,दिवसात,68
49109,mhqnhmn,ज्ञानदा,68
49110,msgbsmu,डोईफोडे,68
49111,pcnalnfn,चालवता,68
49112,pcntpcghv,चारचिंग,68
49113,pcnjtu,चौरे,68
49114,pcutg,चेरी,68
49115,pcgmg,चिडी,68
49116,pcgrdj,चिपकू,68
49117,pcgftndnt,चित्रकार,68
49118,pcgftdnt,चित्रकार,68
49119,pcsjmcntq,चौधरी,68
49120,pcqndnmu,च्याकडे,68
49121,panh,कुळ,68
49122,psygfuu,कमिटी,68
49123,pshvtuzz,कॉंग्रेस,68
49124,m,डे,68
49125,mnnm,दाद,68
49126,mnonn,डबा,68
49127,mnoa,दाबलं,68
49128,mnoag,दाबली,68
49129,mnvnmu,दगडे,68
49130,mndcnlnqnan,दाखवायला,68
49131,mndclagz,दाखवलीस,68
49132,mndclfnq,दाखवताय,68
49133,mndcxhnt,दाखवणार,68
49134,ngdmny,एकदम,68
49135,ngdanz,ऐकलंस,68
49136,ndcfnt,अख्तर,68
49137,ndzcm,अक्षदा,68
49138,nyna,अमल,68
49139,nyoqnpcu,आंब्याचे,68
49140,nycpcn,आम्हचा,68
49141,nycpcqn,आमच्या,68
49142,nhnmg,अनाडी,68
49143,nhnln,आणावा,68
49144,nhvhlnmg,अंगणवाडी,68
49145,nhgzpcgf,अनिश्चित,68
49146,nhjzu,अनुसे,68
49147,nraqnn,आपल्या,68
49148,nraqnhhn,आपल्यांना,68
49149,nrzcom,अपशब्द,68
49150,nthno,अर्णब,68
49151,ntzcqnf,आरश्यात,68
49152,ntqh,आर्यन,68
49153,nznk,असांज,68
49154,nzcfga,असतील,68
49155,nzhdcq,असंख्य,68
49156,ontfcmu,बर्थडे,68
49157,onznqnpcg,बसायची,68
49158,onzh,बसणं,68
49159,onfnq,बताय,68
49160,onfagf,बाटलीत,68
49161,onlkg,भावजी,68
49162,opn,बीच,68
49163,ouzjfq,बेसुटी,68
49164,ovcfnhn,बघताना,68
49165,ovcfq,बघतय,68
49166,ocnmnhv,भडंग,68
49167,ocnkhg,भजनी,68
49168,ocntnhnt,भरणार,68
49169,ocufaspc,भेटलोच,68
49170,ocgklnqan,भिजवायला,68
49171,tcgan,राहिला,68
49172,tcgag,राहिली,68
49173,tcjh,राहून,68
49174,tgmu,रिडे,68
49175,tgfn,रिटा,68
49176,tzcj,र्शु,68
49177,tjrng,रूपे,68
49178,znvnh,सांगणं,68
49179,znvcfhupcu,संघटनेचे,68
49180,znvgfnag,सांगितली,68
49181,znvann,सगळा,68
49182,zncg,शाही,68
49183,znynknn,समाजा,68
49184,znynhfnt,समांतर,68
49185,znymcnhg,समाधानी,68
49186,znyknlau,समजावले,68
49187,znykaupc,समजलेच,68
49188,znyhln,समन्व,68
49189,znyrnlnt,संपावर,68
49190,lngdfgd,वयक्तिक,68
49191,lndtnfjhm,वक्रतुंड,68
49192,lnhv,वांगी,68
49193,lnfnt,वाटत,68
49194,lnfnq,वाताय,68
49195,lgpctnl,विचारावं,68
49196,lgpcqntnf,विचारात,68
49197,lgpqnta,विचारलं,68
49198,lgmqnrgf,विद्यापीठ,68
49199,lgzcuzcf,विशेषतः,68
49200,fjiqnzcgxnq,तुझ्याशिवाय,68
49201,fjiqzntdcg,तुझ्यासारखी,68
49202,fqnhpcnf,त्यांच्यात,68
49203,fqfag,त्यातली,68
49204,jmna,उडालं,68
49205,jmnqpc,उडायचं,68
49206,jrmuf,अपडेट,68
49207,jfcnqpcnq,उठायचं,68
49208,lnnfnfs,वाटतो,68
49209,lnnffnq,वाटतंय,68
49210,lnpclnqan,वाचवायला,68
49211,lnmudnt,वाडेकर,68
49212,zcgulqn,शिरेच्या,68
49213,zcglag,शिवली,68
49214,zcgxtnq,शिवराय,68
49215,zcgqn,शिया,68
49216,zctuzcfc,श्रेष्ठ,68
49217,zctgqjf,श्रीयुत,68
49218,zghgntgfq,सिनिअरिटी,68
49219,zgt,सीर,68
49220,zgtznan,सिरसाला,68
49221,zgfna,शीतल,68
49222,zdcg,सखी,68
49223,zynq,समय,68
49224,zsylnnt,सोमवार,68
49225,zsrhga,सोप्निल,68
49226,zsfqn,सोट्या,68
49227,fulnmcgpc,तेवढीच,68
49228,fulfnf,ठेवतात,68
49229,fcnoa,थांबलं,68
49230,fcnmn,थोडा,68
49231,fculn,ठेव,68
49232,fcsmndqnf,थोडक्यात,68
49233,fctxn,ठरवा,68
49234,fcqtsgm,थायरॉईड,68
49235,fgpcqnrudzcn,तिच्यापेक्षा,68
49236,fgdgfu,तिकिटे,68
49237,fshg,टोनी,68
49238,fsjt,तौर,68
49239,ftghv,ट्रिंग,68
49240,ftjfgqn,तृतीया,68
49241,fjkcnlt,तुझावर,68
49242,fjkcc,तुझंच,68
49243,ican,झला,68
49244,israg,झोपले,68
49245,ila,जवळ,68
49246,znytnkqn,साम्राज्य,68
49247,znhvzcgh,सांगशीन,68
49248,znhzntg,संसारी,68
49249,znrmna,सापडलं,68
49250,znrmj,सापडू,68
49251,zntkn,सर्जा,68
49252,zntacg,सारखी,68
49253,znttg,सारी,68
49254,znftd,सतर्क,68
49255,zuhvn,सेंगा,68
49256,zuint,सिझर,68
49257,zcnonzdg,शाबासकी,68
49258,zcndnzcga,शकशील,68
49259,zcnauknlna,शाळेजवळ,68
49260,zcnhg,शनि,68
49261,zcnru,शाप,68
49262,lqdfgyfl,व्यक्तिमत्व,68
49263,xnnfnau,वाटले,68
49264,xngh,वाईन,68
49265,xmn,वडा,68
49266,xudfg,वेक्ती,68
49267,xs,वॊ,68
49268,ey,क्सम,68
49269,qnyghg,यामिनी,68
49270,qnhpcn,यांचं,68
49271,qnhpcqndmu,यांच्याकडे,68
49272,qugan,येईल,68
49273,qusau,येवले,68
49274,qsvunc,योगेह,68
49275,zfqua,स्टईल,68
49276,zjk,सुज,68
49277,zjxnthn,सुवर्णा,68
49278,zlntfcg,स्वार्थी,68
49279,zxnrnd,स्वपाक,68
49280,zxfncn,स्वतः,68
49281,fngyrnzz,टाईमपास,68
49282,fndtnnt,तक्रार,68
49283,fnanlu,टाळावे,68
49284,fnajdqnpcn,तालुक्याचा,68
49285,fnhnqpcn,ताणायचा,68
49286,fnhvmg,तंगडी,68
49287,fntmna,तारदाळ,68
49288,fntz,तारस,68
49289,fnlnt,टावर,68
49290,fogquf,तबियत,68
49291,rtuynhupc,प्रेमानेच,68
49292,rtvhuf,प्रग्नेंट,68
49293,rtgyu,परीने,68
49294,rftu,पत्रे,68
49295,rjhnan,पुनाला,68
49296,tnmcqn,राध्या,68
49297,tnmjz,रडूस,68
49298,tnmlfuz,रडवतेस,68
49299,tncufu,राहते,68
49300,tnknhu,राजाने,68
49301,tnknz,राजस,68
49302,tnkoghmn,राजबिंडा,68
49303,tnkuzcxntg,राजेश्वरी,68
49304,tndfgy,रक्तिम,68
49305,tnhmgpcqn,रंडीच्या,68
49306,tnhmln,रंडवा,68
49307,tnlnf,रावत,68
49308,rnfcnxnag,पाठवली,68
49309,rnlch,पाव्हन,68
49310,rutu,पेरे,68
49311,rcnqpc,पहायचं,68
49312,rcgkuf,पाहिजेत,68
49313,rcsqs,फोयो,68
49314,rcjfn,फुटा,68
49315,rtnhq,प्रणय,68
49316,rtnzcnzcnh,प्रशासन,68
49317,rtnzznh,प्रसन्न,68
49318,rtnfcnyunc,प्रथमेह,68
49319,anhpcg,लांची,68
49320,anhvmg,लंगडी,68
49321,anqdgf,लायकीचा,68
49322,audtnhpcg,लेकरांची,68
49323,aula,लेव्हल,68
49324,asdcnhm,लोखंड,68
49325,ashgan,लोणीला,68
49326,alfs,लावतो,68
49327,aqnz,ल्यास,68
49328,ynnmglnt,माडीवर,68
49329,ynnhzgdfn,मानसिकता,68
49330,ynmcjonh,मधुबन,68
49331,ynmcq,माध्य,68
49332,ynvfnhn,मागताना,68
49333,ynkqlnt,माज्य्वार,68
49334,ynhstn,मानोरा,68
49335,ynhznhzcg,माणसांशी,68
49336,yntvnmtzcn,मार्गदर्शन,68
49337,yntauan,मारलेला,68
49338,ynzcuk,मॅशेज,68
49339,ynzfntgh,मास्तरीण,68
49340,ynzfhg,मस्तनी,68
49341,ynfupcqn,मातेच्या,68
49342,ynff,मॅट,68
49343,ynicqnlt,माझ्यावर,68
49344,yuzukpc,मेसेजचं,68
49345,ycnhnq,म्हणाय,68
49346,hnggf,नाईट,68
49347,hndctn,नखरा,68
49348,hnangd,नालायक,68
49349,hnznaqnhu,नसल्याने,68
49350,hnffnt,नायतर,68
49351,hgau,निले,68
49352,hgyhfth,निमंत्रण,68
49353,hgr,निप,68
49354,hgrjh,निपुण,68
49355,hgfnt,नंतर,68
49356,hgjdf,नियुक्त,68
49357,hty,नरम,68
49358,hzv,नसग,68
49359,hzz,नस,68
49360,hqnqpcn,न्यायचा,68
49361,snjz,पाऊस,68
49362,rnmjh,पडुन,68
49363,rnvaj,पागलू,68
49364,rncgks,पाहीजो,68
49365,rncf,पाहता,68
49366,rngzcnpcqn,पैशाच्या,68
49367,rnagf,पाळीत,68
49368,rnazcg,पळशी,68
49369,rnhpcnlnfg,पंचवटी,68
49370,rnhpchnyn,पंचनामा,68
49371,rntqfnh,पर्यटन,68
49372,rnzntag,पसरली,68
49373,rnfcnlnqpcn,पाठवायचा,68
49374,ycnfagz,म्हटलंस,68
49375,ychnfn,म्हणता,68
49376,ygmy,मैडम,68
49377,yghmu,मिंडे,68
49378,ygfcg,मीठी,68
49379,ygftnnhhs,मित्रांनो,68
49380,yhkg,मंजी,68
49381,yqntuk,म्यॅरेज,68
49382,cqf,हैत,68
49383,gdnqpc,ऐकायचं,68
49384,gzny,इसम,68
49385,knonmnt,जबादार,68
49386,knvnfag,जगातली,68
49387,knvpc,जगच,68
49388,knauog,जलेबी,68
49389,knhnymglznpcqn,जन्मदिवसाच्या,68
49390,kntsstg,जरूरी,68
49391,kucln,जेहवा,68
49392,kulnht,जेवणार,68
49393,kcnn,झाले,68
49394,kcnaq,झाली,68
49395,kcnlj,झवू,68
49396,mtjzfghu,दृष्टीने,68
49397,mjdnfnq,दुकाताय,68
49398,mjdnqpc,दुखायचं,68
49399,mjdt,डुकरं,68
49400,mjtnxn,दुरावा,68
49401,mlndcnhn,दवाखाना,68
49402,mqnna,द्याल,68
49403,mqu,दये,68
49404,udnmn,एकादा,68
49405,udgdmu,एकीकडे,68
49406,udyudnpcg,एकमेकांची,68
49407,udfcg,एकटी,68
49408,uhtkg,एनर्जी,68
49409,bng,फै,68
49410,bnfnf,फाटत,68
49411,budj,फेकु,68
49412,buznojd,फेसबुक,68
49413,bgdn,फिका,68
49414,bgdt,फिकर,68
49415,bghgzcghv,फिनिशिंग,68
49416,bsfg,फिती,68
49417,dghcg,किन्ही,68
49418,dajrfq,क्लुप्त्या,68
49419,dyng,कमाई,68
49420,dshnf,कोणात,68
49421,dshmn,कोंडा,68
49422,dsrtqnt,कोपऱ्यात,68
49423,dtyuh,करमेना,68
49424,djhnn,कुणा,68
49425,djhnnann,कुणाला,68
49426,djhocntu,कुंभारे,68
49427,djfcnq,कुठेय,68
49428,djfcaupc,कुठलेच,68
49429,dxnpcgf,क्वचित,68
49430,kjag,जुली,68
49431,kqnmglzcg,ज्यादिवशी,68
49432,dnmcanf,काढलात,68
49433,dnmh,काढणं,68
49434,dnua,करेल,68
49435,dncgzu,काहीसे,68
49436,dndu,काके,68
49437,dnddnt,कक्कर,68
49438,dnalnlg,कळवावी,68
49439,dnaqnhdnt,कल्याणकर,68
49440,dnyot,कंबर,68
49441,dnyrnhgpcqn,कंपनीच्या,68
49442,dnhnmg,कानडी,68
49443,dnhmn,कांडा,68
49444,dntno,काराब,68
49445,bjfdqn,फुटक्या,68
49446,vnhunc,गणेह,68
49447,vnhvonhv,गंगबँग,68
49448,vns,गाओ,68
49449,vnrrnpc,गप्पच,68
49450,vnfnpcqn,गटाच्या,68
49451,vnlpqn,गावच्या,68
49452,vnqau,गेले,68
49453,vcnotnf,घाबरट,68
49454,vcnotnqan,घाबरायला,68
49455,vcnajz,घालूस,68
49456,vcnh,गहाण,68
49457,vcnzn,घासा,68
49458,vcnzfsq,घासतोय,68
49459,vcgh,घेईन,68
49460,vcaf,घालत,68
49461,vcsmuzxnt,घोडेस्वार,68
49462,vctru,घरपे,68
49463,vcfan,घेतलं,68
49464,vsmpc,गोडच,68
49465,dntnlgzcg,करावीशी,68
49466,dntqnn,कार्या,68
49467,dntqna,कार्याला,68
49468,dntqdtnynznfcg,कार्यक्रमासाठी,68
49469,dnfsau,काटोले,68
